X.1,Bács-Kiskun,Baranya,Békés,Borsod-Abaúj-Zemplén,Budapest,Csongrád,Fejér,Gyor-Moson-Sopron,Hajdú-Bihar,Heves,Jász-Nagykun-Szolnok,Komárom-Esztergom,Nógrád,Pest,Somogy,Szabolcs-Szatmár-Bereg,Tolna,Vas,Veszprém,Zala,Magyarország összesen (országos átlag),null
1/8/2022,29.63982774,36.28026986,21.56631057,21.68429815,62.61267997,22.7018094,35.04855095,36.56415318,29.58973868,20.44843416,20.32445144,37.25738206,38.05128797,44.68202413,40.10192175,37.88513518,36.72283803,36.31337203,40.07371554,40.03427233,38.8099701,
1/9/2022,29.63982774,36.28026986,21.56631057,21.68429815,62.61267997,22.7018094,35.04855095,36.56415318,29.58973868,20.44843416,20.32445144,37.25738206,38.05128797,44.68202413,40.10192175,37.88513518,36.72283803,36.31337203,40.07371554,40.03427233,38.8099701,
1/10/2022,40.16452664,45.82770929,29.04320782,27.02128156,84.62628939,31.45258585,48.66527132,50.93619027,39.5976338,26.92377165,23.86760294,49.8821765,46.9375169,61.51074803,48.62715214,48.68343951,47.39499854,46.54407437,54.47847849,49.0139222,51.66279344,
1/11/2022,41.24544167,44.99230834,29.172865,26.93158436,87.36064577,31.91881575,49.723212,52.29489125,39.8417288,27.75144636,25.07461059,51.40094876,46.17801015,64.30819297,48.72240612,49.75025994,48.19043907,50.81623579,55.06471884,50.88468259,53.0562793,
1/12/2022,42.9521496,47.53829219,31.37703702,27.71643486,94.16796882,33.20991391,51.80496625,57.66930848,41.25205548,29.40679579,25.69758229,53.10956755,49.82364253,72.43620229,50.62748553,50.81708037,50.97448094,55.65052371,56.61406834,57.5125194,56.87703327,
1/13/2022,46.96291324,50.99923899,30.59909396,27.40249466,101.8486535,34.07064602,54.19386456,62.1077317,42.11994883,31.88981994,27.17714005,56.00472718,52.70976817,81.20299824,50.86562046,53.36704139,52.30021517,58.34873092,60.13151046,63.55240294,60.91565648,
1/14/2022,50.43321936,54.69887177,31.07450361,27.73885916,104.8850134,39.45022171,58.25499169,68.87104327,43.63876218,35.54132604,29.27966951,58.99481007,52.40596547,86.93005088,55.10442217,54.98028204,54.8853969,64.13863389,64.27706724,70.76819301,64.42057316,
1/15/2022,50.43321936,54.69887177,31.07450361,27.73885916,104.8850134,39.45022171,58.25499169,68.87104327,43.63876218,35.54132604,29.27966951,58.99481007,52.40596547,86.93005088,55.10442217,54.98028204,54.8853969,64.13863389,64.27706724,70.76819301,64.42057316,
1/16/2022,50.43321936,54.69887177,31.07450361,27.73885916,104.8850134,39.45022171,58.25499169,68.87104327,43.63876218,35.54132604,29.27966951,58.99481007,52.40596547,86.93005088,55.10442217,54.98028204,54.8853969,64.13863389,64.27706724,70.76819301,64.42057316,
1/17/2022,56.40669712,64.16674921,39.32934393,29.44310596,114.908266,53.83162072,66.68439002,86.47376937,47.57140389,40.79949483,33.4457927,69.53129264,53.39332424,102.6904592,71.63098612,60.00214405,60.32090723,84.88110181,67.75263505,86.26877909,74.01851769,
1/18/2022,58.56852717,72.60032071,43.69446891,30.81098827,120.3688165,55.55308494,68.08360189,93.8711414,48.79187891,45.18130215,36.28810105,78.69138785,57.34275932,110.4219803,76.67944657,66.1168465,64.49697003,91.06449334,73.69878719,95.30187926,79.03828362,
1/19/2022,69.69057385,84.733525,52.511157,34.98190807,130.0900656,61.32716284,77.77570361,111.0209672,55.54517398,54.52915776,40.57103143,91.69587535,61.82384912,125.8519817,91.82482795,75.14579012,70.86049431,105.8484203,84.04174199,105.8315877,89.3366266,
1/20/2022,76.88719229,97.54300624,62.84051216,41.41768219,135.8199706,74.345736,85.18128837,132.0959291,61.72891406,63.58489289,46.87861981,106.0767502,68.58345916,134.6187776,105.4461458,82.95179325,78.68232624,127.3216527,91.70474088,116.3078459,98.56316986,
1/21/2022,86.92832396,108.0054086,74.12068663,48.1673965,144.8474278,85.57111727,93.40592399,147.8870539,72.98440586,71.86164005,51.23942165,122.4984753,80.65961642,144.5309841,118.7817017,91.48635667,87.16702528,143.3984707,103.8064167,130.3118237,108.8512774,
1/22/2022,86.92832396,108.0054086,74.12068663,48.1673965,144.8474278,85.57111727,93.40592399,147.8870539,72.98440586,71.86164005,51.23942165,122.4984753,80.65961642,144.5309841,118.7817017,91.48635667,87.16702528,143.3984707,103.8064167,130.3118237,108.8512774,
1/23/2022,86.92832396,108.0054086,74.12068663,48.1673965,144.8474278,85.57111727,93.40592399,147.8870539,72.98440586,71.86164005,51.23942165,122.4984753,80.65961642,144.5309841,118.7817017,91.48635667,87.16702528,143.3984707,103.8064167,130.3118237,108.8512774,
1/24/2022,112.4720527,137.4433469,90.02530044,68.90987405,168.5832736,109.0260673,118.9671359,192.7543798,99.26530116,99.66177316,71.48600163,160.8000133,114.609568,173.7059119,144.5479008,113.9936657,103.539843,178.9810783,146.936957,167.8339321,136.2077588,
1/25/2022,117.7628472,144.2061165,94.5200826,70.72624235,169.1546317,115.732605,129.0005088,207.1868036,106.0999612,104.7738817,73.90001694,161.1797064,115.2171734,174.2125358,149.8344962,118.5731875,107.6496191,191.6851372,159.7086218,166.2838735,140.4510914,
1/26/2022,121.4038242,161.7097555,107.6154576,77.90201837,169.7749633,125.7027519,137.7711784,217.9054447,114.5619213,119.4772796,82.23226331,172.61796,120.5337206,178.2434997,160.9792108,130.1000521,118.1892061,208.6613576,170.7215656,176.1721784,148.124768,
1/27/2022,127.4910825,174.3998937,115.9999551,82.81294008,167.0977427,132.767928,144.6989835,229.4996931,122.7255431,127.510593,88.07262292,186.3818336,126.3819225,178.8712728,163.4081871,141.5488567,130.9162547,216.9808298,182.7813671,182.9069158,153.5159352,
1/28/2022,127.2635214,182.2367502,121.791309,90.23538339,162.3881199,137.9323206,152.2069496,233.5456027,128.9906482,136.4689547,91.77151734,189.3244548,133.0655819,176.8557908,164.2654728,149.8752601,141.853562,219.5666117,189.9418743,190.3899573,156.3116801,
1/29/2022,127.2635214,182.2367502,121.791309,90.23538339,162.3881199,137.9323206,152.2069496,233.5456027,128.9906482,136.4689547,91.77151734,189.3244548,133.0655819,176.8557908,164.2654728,149.8752601,141.853562,219.5666117,189.9418743,190.3899573,156.3116801,
1/30/2022,127.2635214,182.2367502,121.791309,90.23538339,162.3881199,137.9323206,152.2069496,233.5456027,128.9906482,136.4689547,91.77151734,189.3244548,133.0655819,176.8557908,164.2654728,149.8752601,141.853562,219.5666117,189.9418743,190.3899573,156.3116801,
1/31/2022,138.9829159,201.1725051,141.0237904,109.0493711,152.9362253,160.9569046,157.3601445,244.7775308,144.31439,144.6483283,106.3334806,208.1192616,145.9012459,171.3159688,174.1242588,166.5801068,158.8229601,236.2617688,204.0116427,192.1538171,163.7967316,
2/1/2022,140.7180689,207.2987788,141.455981,113.2651395,150.6834422,161.315543,156.4045852,234.0890831,147.6503551,144.0154006,110.8889611,200.1931688,149.850681,169.77407,172.5049413,168.9479277,163.3967432,228.3919978,202.3366703,193.3297237,163.3653798,
2/2/2022,143.9323689,220.346946,138.8628374,119.9924296,143.3618969,162.4631858,157.3260174,235.5987508,150.6337384,144.6970151,115.3276344,189.7041479,158.1293045,163.022756,169.2663063,179.9283721,171.7488688,215.9127894,202.3366703,185.4190797,162.6576703,
2/3/2022,144.4159361,222.3359959,139.295028,126.4954766,138.9624399,163.8977393,157.223636,220.2001397,149.7387234,143.6745934,118.2088785,182.1577482,164.2053585,157.7032052,168.0280047,181.9058929,175.9249316,208.436507,201.624807,180.3413015,160.7290156,
2/4/2022,145.9804184,229.6159184,138.9492755,128.9845739,134.5629829,166.623391,155.3466445,216.2448101,148.3555184,136.7610751,122.9201019,177.0318918,167.9269415,154.0687295,168.7900364,183.5711736,172.6105961,195.5075974,197.2698787,161.0457444,158.6322069,
2/5/2022,145.9804184,229.6159184,138.9492755,128.9845739,134.5629829,166.623391,155.3466445,216.2448101,148.3555184,136.7610751,122.9201019,177.0318918,167.9269415,154.0687295,168.7900364,183.5711736,172.6105961,195.5075974,197.2698787,161.0457444,158.6322069,
2/6/2022,145.9804184,229.6159184,138.9492755,128.9845739,134.5629829,166.623391,155.3466445,216.2448101,148.3555184,136.7610751,122.9201019,177.0318918,167.9269415,154.0687295,168.7900364,183.5711736,172.6105961,195.5075974,197.2698787,161.0457444,158.6322069,
2/7/2022,131.700962,220.307165,120.7108325,126.8542654,114.6960473,144.3160838,145.0402546,188.1046031,139.0527866,127.9974605,123.1147806,147.0836013,160.7116274,133.5504621,148.2151787,170.2489282,160.1486944,165.1527663,175.5789856,134.8016486,142.0639087,
2/8/2022,128.1453205,212.5896515,120.2354229,124.2978952,111.1862764,140.5862446,140.5696021,184.3304337,134.9574149,129.8475569,121.3626727,145.7072139,155.5469816,130.1362576,144.6431548,166.9443869,154.8457575,164.6468525,166.4503859,131.5411805,138.5999339,
2/9/2022,121.9158365,198.5867403,114.3576308,120.6427343,104.0279763,135.1708051,129.2393987,167.8750551,129.6686899,118.4061711,116.8461279,140.2965877,153.572264,119.6072916,133.2126783,153.1017414,144.7701773,155.5404031,158.661764,127.85311,130.1805304,
2/10/2022,115.6294623,189.2382058,106.6214192,117.8396968,96.94313649,125.6668881,122.4139749,158.6660817,126.4954548,112.0282072,111.4729971,127.1497153,144.0784297,112.5365843,130.2598052,143.8646377,132.0431288,145.8718273,148.7794266,119.0872614,122.856322,
2/11/2022,109.5990943,176.1900386,100.8300653,116.2475714,91.04182406,115.7684688,115.6226783,146.2566127,118.8200231,108.3280143,105.9830591,119.1286993,132.2301245,104.3094529,116.0669635,135.6162944,125.7458912,146.6588044,141.0326791,115.3991909,115.7265874,
2/12/2022,109.5990943,176.1900386,100.8300653,116.2475714,91.04182406,115.7684688,115.6226783,146.2566127,118.8200231,108.3280143,105.9830591,119.1286993,132.2301245,104.3094529,116.0669635,135.6162944,125.7458912,146.6588044,141.0326791,115.3991909,115.7265874,
2/13/2022,109.5990943,176.1900386,100.8300653,116.2475714,91.04182406,115.7684688,115.6226783,146.2566127,118.8200231,108.3280143,105.9830591,119.1286993,132.2301245,104.3094529,116.0669635,135.6162944,125.7458912,146.6588044,141.0326791,115.3991909,115.7265874,
2/14/2022,89.63061151,153.3557459,85.22798486,104.5420868,76.92928024,97.47791146,98.93451723,113.979916,102.7368745,88.99937535,86.08690066,91.31618228,111.0398863,85.83970817,93.92041531,120.5246883,110.5662343,128.5021184,117.1643219,90.33100165,97.25156776,
2/15/2022,85.7336284,149.9743611,81.4679267,103.0396587,72.58695906,96.68890703,94.36148331,110.0245864,97.88209615,82.62141136,80.40228397,93.45195578,109.2930207,81.34617456,90.20551044,115.1125261,108.0473393,118.4962666,114.2749945,88.51369156,93.3884097,
2/16/2022,77.22853388,137.0455369,72.78089579,97.50085661,67.67327984,90.62791842,89.85670364,100.6646463,91.21016607,73.1274955,73.43278817,86.75986549,101.0903479,72.90978548,81.15638321,107.202443,98.76719974,109.8395185,107.4913561,78.94608843,86.00571288,
2/17/2022,69.86124465,129.9645193,66.34125596,92.9935723,63.77172058,85.92975565,82.34873752,91.42547963,84.61960099,67.96670021,68.64369329,79.07108091,96.00165269,65.49765775,72.25013693,100.4372403,91.74080835,100.3957933,101.1264608,71.56994746,79.70797567,
2/18/2022,63.43264477,124.8725516,60.24736861,87.29780009,59.19269393,77.28657071,74.80664428,84.6319747,79.11390259,64.16913387,64.43863437,72.42645227,91.67246423,59.8917543,67.67794632,94.29651779,83.32239603,89.54675178,93.6728335,63.17825086,73.74362226,
2/19/2022,63.43264477,124.8725516,60.24736861,87.29780009,59.19269393,77.28657071,74.80664428,84.6319747,79.11390259,64.16913387,64.43863437,72.42645227,91.67246423,59.8917543,67.67794632,94.29651779,83.32239603,89.54675178,93.6728335,63.17825086,73.74362226,
2/20/2022,63.43264477,124.8725516,60.24736861,87.29780009,59.19269393,77.28657071,74.80664428,84.6319747,79.11390259,64.16913387,64.43863437,72.42645227,91.67246423,59.8917543,67.67794632,94.29651779,83.32239603,89.54675178,93.6728335,63.17825086,73.74362226,
2/21/2022,53.61907417,110.2729255,51.43068052,74.91958646,51.29979059,58.96014954,59.0057883,68.78046321,64.44108076,57.45036264,53.80917988,61.79504643,76.78613201,49.94650713,55.34255709,84.85125401,71.78850827,68.6356459,82.07364938,54.30550159,62.30914234,
2/22/2022,52.13992729,105.0616148,49.14007038,73.97776586,50.41826674,56.12690634,59.96134763,66.51596157,62.9222674,55.30814573,53.49769403,57.52349944,76.02662527,47.72176745,53.29459672,82.74363316,69.26961324,68.29837,79.56119072,50.6708814,60.52817091,
2/23/2022,47.58870614,94.20140244,46.676584,71.44381995,47.13703909,59.82088165,55.08116965,61.02077091,59.58630236,54.13966378,50.49964276,54.53341655,68.81131118,44.26350874,49.29392994,78.89267162,62.90608896,63.80135799,73.48941564,44.20339548,56.7308123,
2/24/2022,43.54949737,87.35907084,42.0089256,67.69896184,43.02326113,52.6839779,53.23830523,57.27679487,56.98262233,50.09866369,46.33351958,50.59410099,62.96310924,40.3426804,44.91224728,72.8560292,55.94598428,58.34873092,66.45453141,38.8583658,52.24767733,
2/25/2022,40.19297178,78.84593735,37.21161002,61.26318773,39.8726296,48.09340665,47.74383912,52.41566468,52.99573729,44.25625393,43.84163281,46.13270747,56.65920325,37.54523546,41.67361227,67.73008715,49.44988658,52.67125324,60.38275633,36.45310244,47.88736797,
2/26/2022,40.19297178,78.84593735,37.21161002,61.26318773,39.8726296,48.09340665,47.74383912,52.41566468,52.99573729,44.25625393,43.84163281,46.13270747,56.65920325,37.54523546,41.67361227,67.73008715,49.44988658,52.67125324,60.38275633,36.45310244,47.88736797,
2/27/2022,40.19297178,78.84593735,37.21161002,61.26318773,39.8726296,48.09340665,47.74383912,52.41566468,52.99573729,44.25625393,43.84163281,46.13270747,56.65920325,37.54523546,41.67361227,67.73008715,49.44988658,52.67125324,60.38275633,36.45310244,47.88736797,
2/28/2022,33.9350427,68.34375397,34.61846647,50.85831251,33.84072105,44.00492913,41.32794079,45.98448001,44.83211553,37.29404897,35.85980801,38.49138453,48.76033309,32.60014578,37.57769152,56.43740262,40.1034603,44.74526956,46.35486217,29.55801415,40.73570029,
3/1/2022,32.45589582,65.39996014,33.66764716,50.11831061,32.46946173,42.82142247,37.26681366,44.05210528,44.42529052,35.59001279,33.71834282,36.5929192,48.53248107,31.78514213,36.05362799,53.10684129,37.05427158,42.72161416,43.21428885,26.77859871,39.04538586,
3/2/2022,30.63540736,59.59193448,28.43814099,45.0055702,30.02894663,33.35336926,34.12711874,40.97238304,41.06220381,31.45163921,32.4334637,32.84345018,44.05139126,28.07357148,32.91024695,44.10391768,32.74563535,39.29264249,38.90123483,22.87672705,35.02869579,
3/3/2022,28.35979679,54.57952878,27.09835016,40.00495129,29.01682666,31.48844969,29.11043228,37.68130732,38.78398379,30.77002474,31.07071313,30.23306035,38.27914,27.41275771,29.10008811,40.64325629,29.69644663,36.76307324,35.80253582,19.88351042,32.61604977,
3/4/2022,27.73400388,53.18719386,25.19671155,38.74919048,27.7108654,30.48426223,27.23344075,34.0581047,35.33953208,29.3094223,26.4762969,28.23967176,34.10185289,25.33119435,25.90908008,37.52085504,27.97299214,35.58260758,32.53633957,17.69204825,30.51924105,
3/5/2022,27.73400388,53.18719386,25.19671155,38.74919048,27.7108654,30.48426223,27.23344075,34.0581047,35.33953208,29.3094223,26.4762969,28.23967176,34.10185289,25.33119435,25.90908008,37.52085504,27.97299214,35.58260758,32.53633957,17.69204825,30.51924105,
3/6/2022,27.73400388,53.18719386,25.19671155,38.74919048,27.7108654,30.48426223,27.23344075,34.0581047,35.33953208,29.3094223,26.4762969,28.23967176,34.10185289,25.33119435,25.90908008,37.52085504,27.97299214,35.58260758,32.53633957,17.69204825,30.51924105,
3/7/2022,23.26811813,47.89632117,22.30103458,34.42130057,24.83775064,26.64683157,24.4008899,31.64263628,30.26778035,25.5605427,22.58272383,23.77827823,30.15241781,21.55354233,24.00400067,33.74795353,25.18895027,28.49981366,27.09267916,17.15754528,26.837397,
3/8/2022,22.21564824,46.22551927,19.96720538,33.32250987,24.42147549,25.21227806,23.47945769,30.28393529,28.88457534,24.97630173,21.99868787,23.35112354,29.31696039,20.6724573,24.28976258,32.65511309,23.99578947,26.4199456,26.33894156,16.19543994,25.88696069,
3/9/2022,19.94003766,44.79340336,19.44857667,31.93220327,23.51546487,24.13636292,21.73897464,28.83465424,27.12166698,23.56438603,20.20764425,22.25950597,25.67132801,20.01164354,22.38468316,30.70361231,22.73634195,24.95841669,25.04083792,15.39368549,24.56073648,
3/10/2022,17.83509788,42.00873352,17.67659524,29.26371156,21.52387395,21.80521345,20.06674582,27.32498648,24.19252695,20.39974741,17.59895029,20.45596391,24.60801857,17.65474111,20.76536566,28.10161126,21.2117476,21.64187033,23.86835722,14.16432866,22.38935507,
3/11/2022,15.36037138,38.58756772,16.3368044,25.40673195,20.75662171,19.79683853,18.97467802,26.41918582,22.64659193,18.89045823,16.27513545,17.13364959,24.2282652,17.31332066,21.2892625,26.02001043,19.42200639,19.61821492,22.48650496,13.36257421,20.9329942,
3/12/2022,15.36037138,38.58756772,16.3368044,25.40673195,20.75662171,19.79683853,18.97467802,26.41918582,22.64659193,18.89045823,16.27513545,17.13364959,24.2282652,17.31332066,21.2892625,26.02001043,19.42200639,19.61821492,22.48650496,13.36257421,20.9329942,
3/13/2022,15.36037138,38.58756772,16.3368044,25.40673195,20.75662171,19.79683853,18.97467802,26.41918582,22.64659193,18.89045823,16.27513545,17.13364959,24.2282652,17.31332066,21.2892625,26.02001043,19.42200639,19.61821492,22.48650496,13.36257421,20.9329942,
3/14/2022,8.59042992,24.82334253,10.54545046,14.28427913,12.30868484,11.33297278,9.862737316,14.10029689,13.64219849,12.12300025,10.74626168,9.49232664,13.59517075,10.22058624,13.52606387,15.32578614,12.46190171,10.84904149,14.27914002,7.857193635,12.37614298,
3/15/2022,7.168173311,20.52699479,8.643811852,12.10912203,10.52931263,9.934283103,8.565906804,12.16792216,11.4182218,9.786036349,8.916282339,8.068477644,11.62045321,8.843890898,11.00183364,12.09930485,9.545286418,8.488110181,11.43168688,5.719181761,10.34805811,
3/16/2022,9.24466796,21.9591107,8.687030911,14.37397633,16.3245157,15.20626728,11.8421102,16.60634538,14.80843017,11.24663879,9.617125492,11.62810013,16.48129639,11.69640365,14.7167385,15.32578614,10.40701366,12.14193244,15.87036383,5.826082355,13.66727415,
3/17/2022,8.931771506,19.09487887,8.946345267,12.93882113,15.09201477,13.98689679,10.71591528,14.73435735,12.88279182,9.883409845,8.526925031,10.48902094,14.3546775,10.38578968,13.38318291,14.20692569,9.876719974,11.24253004,12.85541345,6.467485917,12.38930287,
3/18/2022,10.38247325,23.51056961,11.92846036,13.05094263,17.51620535,16.03113555,11.87623732,16.60634538,15.07964684,11.49007253,10.74626168,10.96363727,14.88633222,12.10390548,14.43097659,17.01708682,11.66646118,12.70405895,13.35790518,8.017544525,14.22291384,
3/19/2022,10.38247325,23.51056961,11.92846036,13.05094263,17.51620535,16.03113555,11.87623732,16.60634538,15.07964684,11.49007253,10.74626168,10.96363727,14.88633222,12.10390548,14.43097659,17.01708682,11.66646118,12.70405895,13.35790518,8.017544525,14.22291384,
3/20/2022,10.38247325,23.51056961,11.92846036,13.05094263,17.51620535,16.03113555,11.87623732,16.60634538,15.07964684,11.49007253,10.74626168,10.96363727,14.88633222,12.10390548,14.43097659,17.01708682,11.66646118,12.70405895,13.35790518,8.017544525,14.22291384,
3/21/2022,17.01018905,39.18428269,16.94187123,21.50490375,27.93124636,25.78609946,17.95086446,33.36365753,22.48386193,17.91672327,16.35300691,19.55419288,21.41809024,19.02042289,22.33705618,25.08329005,17.76483861,20.40519203,21.02090407,13.68327599,22.76075633,
3/22/2022,18.48933592,43.75909742,19.14604325,23.45581785,30.33095017,28.1889766,19.89611023,35.11487213,24.32813529,20.83792815,18.22192198,21.21535004,22.78520238,20.95880994,24.71840545,27.86743117,19.88601337,21.64187033,23.4077398,15.87473816,24.94675985,
3/23/2022,17.03863418,42.2872005,18.6706336,20.72005324,25.81722158,23.45495,16.68816106,31.00857582,20.93792691,18.89045823,16.50874983,18.03542062,17.01295111,18.91028726,21.19400853,24.51084982,18.69285257,18.15668602,18.25719955,17.10409499,21.93899448,
3/24/2022,18.88756777,45.23099433,19.18926231,21.95338975,28.4862799,25.03295887,17.60959327,33.48443095,22.70083527,19.03651847,17.20959299,20.40850228,17.62055651,20.51826743,22.71807206,25.4475702,19.15685955,20.01170347,21.02090407,16.99719439,23.61761122,
3/25/2022,17.80665275,41.17333257,16.42324252,20.78732614,27.80065024,23.59840535,17.20006784,32.27669674,20.77519691,18.45227749,15.80790668,20.50342554,15.64583897,19.60414172,21.33688948,22.32516895,17.96369875,19.84306552,19.80654906,15.60748668,22.32648005,
3/26/2022,17.80665275,41.17333257,16.42324252,20.78732614,27.80065024,23.59840535,17.20006784,32.27669674,20.77519691,18.45227749,15.80790668,20.50342554,15.64583897,19.60414172,21.33688948,22.32516895,17.96369875,19.84306552,19.80654906,15.60748668,22.32648005,
3/27/2022,17.80665275,41.17333257,16.42324252,20.78732614,27.80065024,23.59840535,17.20006784,32.27669674,20.77519691,18.45227749,15.80790668,20.50342554,15.64583897,19.60414172,21.33688948,22.32516895,17.96369875,19.84306552,19.80654906,15.60748668,22.32648005,
3/28/2022,17.72131735,36.51895584,18.4545383,18.58974474,28.5434157,22.45076254,16.92705089,23.73197721,19.6360869,17.96541001,15.26280645,17.22857285,16.10154301,19.87948079,21.71790537,20.60784826,16.5053911,18.77502517,19.9740463,14.85918252,21.42575887,
3/29/2022,18.31866513,36.79742283,18.41131924,18.50004754,28.91887956,22.77353708,16.92705089,24.51700444,20.50398024,17.33248229,15.57429229,18.13034388,16.48129639,19.8464401,22.28942919,21.62262867,17.36711834,20.06791612,19.93217199,14.69883163,21.76937815,
3/30/2022,18.57467132,35.08683993,19.18926231,18.20853164,29.24536988,23.56254151,16.68816106,22.97714333,20.23276357,17.38116904,15.9636496,18.84226838,16.40534571,20.36407755,22.14654823,22.48128901,17.36711834,19.73064022,19.72280044,14.96608311,21.85857294,
3/31/2022,18.66000671,33.53538102,18.97316701,18.05156154,29.51472439,23.34735848,16.79054242,21.82979583,20.09715524,18.11147026,16.39194264,18.03542062,16.86104976,20.51826743,21.95604029,22.92362919,17.03568479,21.41701973,18.38282249,16.51614172,21.86295957,
4/1/2022,18.97290317,32.38173209,19.23248137,18.25338024,29.52288664,23.06044778,16.41514411,21.01457524,20.15139857,16.74824131,16.19726399,17.22857285,17.31675381,20.30900973,22.09892125,22.92362919,16.30653096,21.24838178,18.88531422,16.30234054,21.69919208,
4/2/2022,18.97290317,32.38173209,19.23248137,18.25338024,29.52288664,23.06044778,16.41514411,21.01457524,20.15139857,16.74824131,16.19726399,17.22857285,17.31675381,20.30900973,22.09892125,22.92362919,16.30653096,21.24838178,18.88531422,16.30234054,21.69919208,
4/3/2022,18.97290317,32.38173209,19.23248137,18.25338024,29.52288664,23.06044778,16.41514411,21.01457524,20.15139857,16.74824131,16.19726399,17.22857285,17.31675381,20.30900973,22.09892125,22.92362919,16.30653096,21.24838178,18.88531422,16.30234054,21.69919208,
4/4/2022,12.43052276,21.36239574,12.18777471,11.99700053,18.36508016,14.45312668,10.61353393,12.80198262,13.8862935,10.80845806,11.13561899,11.91286993,10.32929174,13.11715325,13.81182578,16.57474664,11.66646118,14.61528905,11.05481808,11.38491323,14.06207077,
4/5/2022,19.82625713,26.29523945,18.02234771,16.61640634,27.79248798,20.58584297,15.6643475,19.29355399,20.74807524,15.04420513,15.88577814,15.51995406,15.79774032,19.14157208,18.71740528,21.77874873,15.70995056,20.46140468,16.16348401,15.126434,20.24868005,
4/6/2022,20.56583057,26.97151641,17.89269053,15.78670723,27.91492185,20.40652378,17.16594073,18.99162044,21.45323858,14.94683164,15.14599926,14.04864343,15.94964166,18.88826014,19.90807992,20.86804836,15.84252399,19.89927817,16.16348401,14.69883163,20.2106626,
4/7/2022,20.22448898,26.29523945,17.80625241,15.51761563,27.87411056,20.54997913,17.50721191,19.29355399,21.42611692,13.4862292,14.67877049,14.19102833,16.32939504,19.27373483,21.19400853,19.74918792,16.17395754,18.55017457,16.37285556,12.98842213,20.08491256,
4/8/2022,20.70805623,26.09633446,17.67659524,15.20367543,27.95573314,20.58584297,17.02943225,19.53510083,21.39899525,14.65471115,14.60089903,14.85549119,15.72178964,19.3728569,21.43214345,19.33286775,17.83112532,18.43774927,16.4984785,14.16432866,20.19165387,
4/9/2022,20.70805623,26.09633446,17.67659524,15.20367543,27.95573314,20.58584297,17.02943225,19.53510083,21.39899525,14.65471115,14.60089903,14.85549119,15.72178964,19.3728569,21.43214345,19.33286775,17.83112532,18.43774927,16.4984785,14.16432866,20.19165387,
4/10/2022,20.70805623,26.09633446,17.67659524,15.20367543,27.95573314,20.58584297,17.02943225,19.53510083,21.39899525,14.65471115,14.60089903,14.85549119,15.72178964,19.3728569,21.43214345,19.33286775,17.83112532,18.43774927,16.4984785,14.16432866,20.19165387,
4/11/2022,26.28330214,34.09231499,23.07897764,20.02489994,38.11774416,27.29238066,23.54771193,26.72111938,26.98605865,20.64318115,19.89615841,20.93058024,22.40544901,25.88187249,28.24280237,25.26543013,22.73634195,26.13888235,22.48650496,17.47824707,27.00116449,
4/12/2022,18.09110407,27.56823137,18.02234771,14.93458383,28.39649506,19.83270237,18.46277124,19.89742109,19.17501856,16.99167505,14.9513206,16.23187856,16.48129639,20.36407755,23.38484986,19.56704784,18.75913928,20.23655407,17.2940904,13.68327599,20.53965978,
4/13/2022,17.46531116,26.61348743,17.24440464,14.88973523,28.2332499,18.5416042,16.38101699,20.80322175,17.95454354,17.23510879,15.61322803,16.94380305,16.32939504,20.12177917,24.14688162,19.22878771,19.35571968,22.65369803,17.75470782,12.56081976,20.33495043,
4/14/2022,17.29464037,26.29523945,16.72577593,14.32912773,28.24957442,18.79265107,17.20006784,20.04838787,17.95454354,18.93914497,16.11939252,16.37426345,15.41798694,19.79137228,23.28959589,19.69714789,17.96369875,24.84599139,17.2940904,12.98842213,20.2852353,
